transcript_id	kw20-BHI1-F	kw20-BHI1-G	kw20-BHI1-H	kw20-BHI2-F	kw20-BHI2-G	kw20-BHI2-H	kw20-BHI3-F	kw20-BHI3-G	kw20-BHI3-H	kw20-MIV0-A	kw20-MIV0-B	kw20-MIV0-C	kw20-MIV1-A	kw20-MIV1-B	kw20-MIV1-C	kw20-MIV2-A	kw20-MIV2-B	kw20-MIV2-C	kw20-MIV3-A	kw20-MIV3-B	kw20-MIV3-C	sxyx-MIV0-A	sxyx-MIV0-B	sxyx-MIV0-D	sxyx-MIV1-A	sxyx-MIV1-B	sxyx-MIV1-D	sxyx-MIV2-A	sxyx-MIV2-B	sxyx-MIV2-D	sxyx-MIV3-A	sxyx-MIV3-B	sxyx-MIV3-D
gene-HI_1049	266	311	287	322	219	226	224	253	208	129	420	577	288	605	322	378	522	297	680	444	98	306	443	228	315	199	407	295	433	429	706	692	862
gene-HI_1050	199	231	182	202	191	164	184	160	179	170	379	433	153	578	292	295	362	232	500	355	80	319	223	225	312	111	319	329	289	362	633	447	621
gene-HI_1051	7649	9083	8831	5552	5343	4461	4130	4510	3156	4443	6169	3225	875	1246	884	709	735	856	1500	502	633	8425	6786	5786	1864	1328	926	1270	1247	757	1899	2049	1310
gene-HI_1052	871	1108	977	1018	926	714	794	807	825	903	943	546	417	822	520	652	588	477	767	486	284	1348	778	1101	1074	429	811	721	478	625	919	673	842
gene-HI_1053	218	263	260	770	646	582	384	288	308	214	271	190	299	307	336	271	240	336	193	154	167	419	334	263	396	295	438	330	322	318	281	198	265
gene-HI_1054	634	723	717	788	653	671	597	696	821	932	1084	376	607	992	487	485	566	405	585	413	154	1059	637	680	876	444	612	507	496	450	618	517	629
gene-HI_1055	1251	1203	1317	1326	1437	1050	1028	1452	1329	1736	2043	626	1284	1493	739	753	1034	543	923	757	313	2289	1681	1118	1470	1059	884	982	954	656	984	1096	797
gene-HI_1056	1287	1442	1285	1393	1429	1171	1031	1489	1438	1018	1310	593	524	809	643	530	502	432	556	536	420	1454	982	1347	823	580	615	549	534	570	722	638	881
gene-HI_1058	1603	1868	1712	1741	1911	1462	1447	1822	1933	1593	1918	995	981	1303	754	565	845	564	1125	935	607	2472	2197	1784	1693	1129	847	1244	1281	792	1224	1502	945
gene-HI_1059	1501	1771	1609	1719	1659	1283	1262	1478	1110	1486	1803	1001	577	736	553	378	433	424	554	216	247	1896	2090	1613	1054	869	693	635	718	479	672	746	616
gene-HI_1060	5617	6782	6156	6890	6269	4865	4605	5075	3445	5588	6695	3524	1387	1936	1230	772	1003	856	1318	587	379	6981	5924	6141	2915	1955	1730	1461	1591	1007	1495	1696	1509
gene-HI_1061	7837	7192	7109	8485	6968	5952	7674	6055	5286	7274	8126	5371	5832	7370	4451	3530	4003	3090	4056	2776	744	10058	9741	9027	7917	5829	5306	5574	6141	4023	4888	5201	4201
gene-HI_1062	7023	6493	6387	7423	6393	5578	6776	5667	4980	5909	6291	4640	4235	6105	4224	3358	3110	2801	3117	3313	1024	8235	6559	7897	6442	4290	4891	4511	4655	3795	4381	3925	4125
gene-HI_1063	251	293	304	314	232	235	214	252	228	248	282	172	81	250	144	130	106	110	103	87	44	371	99	242	243	61	269	164	50	178	157	81	164
gene-HI_1064	2064	2310	2229	2427	2141	1828	2200	2158	1746	1777	1852	1405	1014	1967	1032	800	732	776	836	614	318	2465	1819	2381	1803	1155	2241	1126	892	1205	1126	1033	1246
gene-HI_1065	2206	2423	2121	2849	3242	2448	3601	3366	3589	1934	2404	2294	3991	5865	7331	4996	2946	8071	2140	5529	1785	2976	2435	4095	4028	2753	5778	4780	5060	5686	2086	3323	5096
gene-HI_1066	708	688	673	487	464	391	455	457	570	391	441	307	586	934	602	348	505	282	379	238	179	695	459	572	634	598	723	444	544	319	628	668	580
gene-HI_1067	395	452	465	470	439	363	373	443	490	431	457	266	759	1106	463	562	908	340	655	557	238	721	612	432	822	775	592	751	878	470	916	1009	583
gene-HI_1068	459	501	488	468	420	347	371	420	504	407	405	301	771	1138	442	436	874	330	601	392	188	710	592	527	805	807	728	589	749	378	774	854	561
gene-HI_1069	1451	1622	1490	1525	1309	1120	985	1251	2996	1243	1097	895	2619	4230	1430	1726	3161	851	1479	1517	563	1953	1754	1458	2611	2535	2739	1827	2501	1396	1726	2302	1635
gene-HI_1070	10692	12143	10296	12951	11164	8548	9847	11063	9456	6103	8731	7034	5798	6902	6948	5943	6420	7407	5848	5365	1875	9500	7705	12100	7885	5674	7395	7874	8409	6999	6346	7454	7480
gene-HI_1073	1425	1848	1672	1828	1525	1376	1382	1589	1365	1311	1470	897	793	1327	791	1013	1334	933	955	1072	256	1769	1352	1688	1452	782	1024	1316	1298	934	1068	1297	1099
gene-HI_1074	1304	1572	1325	1323	1110	895	994	980	884	703	914	702	431	746	594	602	561	589	624	658	375	1517	859	1150	798	466	702	792	668	585	834	698	660
gene-HI_1075	16572	16497	15964	24808	21401	18209	19301	21309	21774	3896	7136	11920	3444	5516	9349	3808	2440	4579	2724	1590	711	7505	4672	22035	4947	3531	13771	4290	4887	8270	3017	6060	9537
gene-HI_1076	30563	31293	28407	44702	38702	33743	35980	39178	37398	19277	22667	22652	12902	27246	18878	15855	12833	10202	11711	11072	1698	28847	16205	42455	24584	12804	25301	22241	21326	17038	13337	15751	17609
gene-HI_1077	9556	9903	8748	8804	8825	7481	8029	7712	6708	6951	8032	6603	3702	5517	3988	2006	2820	1963	5836	1980	854	11645	9892	11307	7886	5297	5531	4452	5034	4108	6758	9184	5772
gene-HI_1077.1	27271	28219	29350	34063	32436	27814	28064	31799	35737	28530	30262	16534	18159	27898	11703	17501	12698	10224	25080	7577	1811	55672	33866	41819	34301	23779	19148	25297	24689	11684	39128	34508	19500
gene-HI_1078	4934	5822	5552	13030	10191	8219	8241	9159	7211	4521	15828	4450	597	831	545	443	607	607	708	427	403	6864	5798	2856	957	709	615	674	646	498	776	904	620
gene-HI_1079	3436	4765	3864	9472	8108	6678	5883	7188	7008	2150	8358	3116	231	409	339	257	300	375	330	288	366	3412	2125	2072	392	262	439	345	323	295	455	398	422
gene-HI_1080	12409	18219	14728	48000	59718	42312	33622	47451	44750	17119	53990	16865	830	1479	887	761	1480	1018	1356	1373	1849	21302	15142	7823	1335	848	1235	1287	1180	1017	1575	1665	1264
gene-HI_1081	13541	14302	13279	12462	11774	9310	9899	10500	8217	10473	14026	8010	6041	7604	5226	4128	5959	4635	8170	5154	2250	17204	15137	12841	10183	6630	5734	7229	7153	5026	10879	10567	8229
gene-HI_1082	3917	4979	4232	4564	4259	3339	3113	3811	2868	4710	4997	2233	1754	3042	1372	1486	2030	1344	2501	1870	579	6812	4496	3980	3609	1807	1689	2654	2039	1544	2784	2638	2136
gene-HI_1083	2778	3501	3074	3859	3473	2584	2604	2990	2561	2346	2571	1877	804	1550	1122	988	998	1079	1508	985	545	3578	1796	3387	1727	911	1495	1079	1014	1339	1810	1333	1915
gene-HI_1084	2512	3038	2438	4039	4039	2885	3536	3874	3989	2015	2904	1917	1329	3065	2317	2334	1717	2122	2350	1932	470	4215	1859	3967	2517	1281	2600	1686	1483	2467	4512	2288	4065
gene-HI_1085	1821	2076	1904	2407	2386	1710	1889	2789	2140	1819	1958	1139	1316	1580	1125	866	1188	980	1799	1056	379	2588	2032	2254	1955	1189	1273	1617	1259	1095	2364	2057	1942
gene-HI_1086	1613	1569	1587	1816	1467	1136	1455	1489	1352	606	1073	966	619	773	885	533	651	702	894	806	417	1038	927	1635	834	638	966	786	813	770	1242	1617	1757
gene-HI_1087	2272	2501	2413	3411	2808	2121	2949	3254	2938	996	1440	1815	1300	1552	1918	1327	1365	2133	1911	2612	2169	1901	1444	3108	1743	1190	1716	1843	1596	2079	2730	2622	3883
gene-HI_1088	17962	19189	19130	41162	38394	29495	41658	36713	39025	33061	34669	21020	41957	49868	27838	34354	35983	25020	32937	38114	12219	47173	39710	40976	47496	34775	36891	48889	48460	32635	39281	38967	34977
gene-HI_1089	479	469	406	327	356	279	350	348	576	461	428	248	443	427	276	293	364	260	297	504	304	834	781	448	523	475	528	408	388	241	471	423	421
gene-HI_1090	381	352	307	233	218	166	207	231	282	49	122	153	49	54	190	45	28	133	39	90	59	92	69	296	46	52	338	50	33	143	48	77	405
gene-HI_1091	289	254	229	118	179	128	181	191	191	252	328	102	185	217	141	135	144	131	137	136	53	396	238	275	161	199	349	156	118	119	149	212	318
gene-HI_1092	146	157	137	79	109	84	88	135	121	209	209	69	192	186	110	95	90	72	103	78	28	322	275	194	170	153	210	106	96	89	126	134	118
gene-HI_1093	611	524	371	293	343	270	295	408	422	537	630	185	525	572	305	271	322	183	322	265	101	837	666	637	516	493	624	382	411	289	372	490	449
gene-HI_1094	1565	1722	1352	1008	1107	790	872	1278	1011	1010	1254	711	791	917	720	412	536	393	596	465	371	1509	1143	1503	928	761	1465	635	611	704	733	800	1238
gene-HI_1095	681	825	711	609	582	472	458	614	546	655	674	370	350	415	235	123	184	140	262	127	79	1027	765	740	435	348	495	269	234	202	310	312	338
gene-HI_1098	422	486	444	427	424	328	369	407	411	187	278	245	100	243	236	180	166	231	158	129	166	400	219	394	219	124	341	191	130	251	290	167	255
gene-HI_1099	663	828	755	933	754	625	741	900	856	574	686	409	591	1076	706	839	752	774	717	667	334	1177	511	796	982	496	788	958	577	783	908	682	746
gene-HI_1100	3132	3718	3192	3016	2871	2211	2293	2418	1703	1628	2018	1732	975	1504	1280	805	1135	1034	1280	1524	659	2471	1891	2614	1647	1084	1877	1214	1205	1486	1427	1486	1949
gene-HI_1101	3217	4485	3822	3848	3565	2995	2945	3172	3284	3846	3334	1791	3761	5241	1871	2354	2918	1764	2420	2901	1383	5204	4615	3611	4458	3546	2776	3748	3937	2494	2953	3550	2775
gene-HI_1102	1071	1203	1162	1231	1090	881	915	1025	934	826	1033	638	531	815	545	575	771	477	752	724	272	1281	847	1226	767	528	823	552	547	669	991	824	1102
gene-HI_1103	28149	32452	29109	23865	25396	18310	19540	21994	20816	18560	21526	14377	20194	31818	23229	19466	21662	20214	15537	22698	11221	24656	22375	26959	23796	19239	20251	19784	24580	17776	16704	23051	20148
gene-HI_1104	858	939	894	763	669	475	528	612	409	563	694	397	489	683	699	496	963	827	2062	16047	2087	957	761	617	903	622	433	1227	1115	777	1394	1651	13361
gene-HI_1105	1706	1728	1603	1832	1657	1315	1650	1554	1277	1519	1858	1056	1823	2159	1336	1348	1992	1024	1766	1783	711	2280	2087	1714	2481	1646	1604	1993	1924	1582	2337	2208	1749
gene-HI_1106	1039	1317	1255	1197	1219	912	1077	1095	1017	1222	1008	647	1149	2062	983	1169	1811	926	1354	1246	393	1715	1197	1303	1808	1055	1588	1242	1201	1819	1645	1587	1549
gene-HI_1107	260	318	321	297	293	235	285	235	260	224	244	170	308	1008	561	1017	2309	984	495	303	174	391	255	347	989	494	949	1055	1125	5565	660	532	999
gene-HI_1109	157	144	178	151	132	117	137	164	151	97	100	70	167	362	290	442	1216	320	179	130	68	107	112	140	453	313	539	298	482	1834	174	204	510
gene-HI_1110	154	205	174	194	157	149	163	186	211	116	121	96	249	650	491	778	2241	604	318	427	116	248	116	187	1055	555	1059	688	919	4887	356	379	889
gene-HI_1111	118	117	108	120	145	112	116	158	135	68	67	98	316	943	974	1516	3493	1505	460	756	551	126	63	156	1342	605	1941	1291	1557	12094	510	489	1685
gene-HI_1112	168	178	180	208	195	137	156	175	186	210	185	129	374	633	412	1728	4350	405	294	386	156	295	266	166	1651	813	602	887	1653	4655	389	380	587
gene-HI_1113	585	663	625	586	531	419	498	563	479	403	582	347	639	980	613	1095	2040	558	739	676	471	854	551	476	1606	821	808	1141	1425	2089	844	863	784
gene-HI_1114	5612	6131	5714	5956	6089	4644	5039	5484	5389	1320	2005	3549	1438	1497	3757	1594	1602	3486	1061	1263	1438	2018	1833	6916	1611	1334	4708	1475	1425	3120	1221	1735	4193
gene-HI_1115	1262	1373	1214	818	898	733	754	752	838	553	664	497	461	587	501	459	736	455	463	788	563	763	758	1096	569	467	630	532	538	380	511	681	605
gene-HI_1116	3445	4248	4057	4725	4713	3910	4863	5025	5313	5149	4639	2923	6084	10667	4697	8747	8777	7445	7053	13999	6018	7163	5368	5215	8447	4650	4988	10166	8657	6162	7849	7604	6860
gene-HI_1117	632	785	957	726	542	450	707	922	633	515	612	429	2854	2212	2739	20691	14619	18201	17151	14877	14325	782	679	506	911	641	677	975	930	646	869	880	754
gene-HI_1118	1221	1372	1328	1170	1009	661	1028	1004	789	1247	1345	736	1142	1369	754	959	999	665	935	961	514	2144	1791	1065	1377	1027	837	1283	1234	685	1109	939	740
gene-HI_1119	1864	2054	2100	2293	2259	1753	1856	1950	1759	1947	2134	1325	1730	2563	1397	1763	1600	1331	1278	1499	353	3133	2299	2273	2402	1568	1613	2278	2090	1447	1396	1452	1363
gene-HI_1120	3171	3660	3451	2879	2760	2265	2540	2959	2652	3332	3228	1770	5991	8144	3184	4717	4747	2818	5847	2250	356	5638	5779	2558	6705	6206	4438	5201	5565	3788	6162	7496	4623
gene-HI_1121	4361	4570	4423	4151	4348	3455	4163	4211	4191	4079	4461	2762	6922	9341	4230	6276	6229	4442	7845	3120	509	7304	6959	4146	8085	7392	6055	6573	7231	5368	8339	10060	6765
gene-HI_1122	2712	2802	2647	2242	2072	1828	2200	2103	1706	2269	2376	1489	3283	4610	2193	2659	3393	1999	4039	1620	356	3823	3636	2428	3961	3444	3277	2791	3253	2696	4530	5285	3917
gene-HI_1123	2849	2677	2450	2329	1885	1659	2056	1737	1460	2381	1907	1566	3153	4879	2589	3406	3755	2487	4306	1868	453	3926	3385	2391	4084	3850	3927	2861	3509	3379	4320	5367	4164
gene-HI_1124	6737	8044	7345	8126	7208	5926	6716	8467	9551	4315	4562	4517	17878	23826	21605	23722	41554	32095	16429	18977	8184	7332	6202	7321	15930	14164	24899	13196	14855	28425	15140	21645	28688
gene-HI_1125	24390	24640	24283	33761	32224	25782	36980	33423	34199	36086	31400	18567	53229	68670	29075	34143	35549	26443	29757	40857	14085	39582	41582	36169	56290	44592	37340	42992	48603	30103	31886	39985	35582
gene-HI_1126	82	102	97	111	99	67	60	96	93	101	96	70	65	131	68	74	75	59	104	119	130	176	95	94	131	33	79	115	52	72	124	95	98
gene-HI_1126.1	4564	4547	3957	20833	18126	13730	18999	19841	16734	5734	9099	6293	24606	47924	28076	15526	26923	13380	15731	15917	2526	5502	5246	10808	36410	29889	41960	27749	35889	34340	18560	25734	25042
gene-HI_1127	1127	1098	1066	4720	3613	3097	4389	4137	3547	1583	2789	1554	6455	14083	6798	4461	7049	2883	4406	3208	320	1748	1453	2603	10917	7615	10243	7865	9070	7595	5921	6394	6085
gene-HI_1128	90	84	86	420	258	214	391	358	290	141	248	182	253	1150	628	455	492	334	418	286	37	171	83	208	965	399	1009	680	502	779	643	467	565
gene-HI_1129	1521	1596	1442	1813	2052	1532	1685	2240	2052	1379	2013	1049	1724	2227	1438	1825	2109	1335	1497	2565	1755	2223	1586	1782	1999	1382	1301	2079	1491	1284	1921	1618	1249
gene-HI_1130	2477	2698	2315	2663	3303	2188	2366	3132	2797	1438	2057	1712	1232	1904	1931	1540	1541	1833	1316	1770	565	2000	1445	3099	1791	1119	1985	1684	1357	1802	1423	1293	1781
gene-HI_1131	917	1151	982	941	1148	806	848	1103	821	636	869	525	509	823	619	552	640	583	547	507	144	1043	703	1013	857	526	656	728	522	521	595	526	532
gene-HI_1132	5807	6901	6057	6395	6705	5016	5159	6212	5468	4246	5861	3724	3833	5103	3595	3056	3803	3569	3596	2746	969	6538	5626	6132	5096	3611	4352	4083	3992	3434	4141	4280	3602
gene-HI_1133	8197	8758	8148	10523	10914	8156	8995	10696	10450	6753	8865	5653	7642	11490	7910	7657	9669	8517	6892	5812	1261	8068	7473	10760	9130	7057	9384	8251	9087	9197	7174	8941	7884
gene-HI_1134	5830	6745	6000	8440	7356	6216	6692	7463	6492	5691	7734	4644	6033	9606	5313	6246	7813	5307	5923	4070	849	6948	5574	6742	8129	5281	6262	6716	7075	6872	5958	6754	5590
gene-HI_1135	3280	3374	3271	4197	3607	2967	3254	3914	3172	1347	2499	2070	1257	2149	2294	1317	1697	1935	1465	1018	654	1871	1436	3582	1983	1229	2528	1615	1467	2192	1572	1806	2589
gene-HI_1136	2173	2589	2083	3746	3942	2621	2953	4151	3210	498	1146	1652	608	749	2086	332	451	1237	533	430	501	597	425	3228	812	529	2853	562	487	1958	645	775	2516
gene-HI_1137	1711	1836	1798	2193	2159	1605	1884	2028	1905	955	1372	1241	576	987	988	551	626	744	1089	550	317	1466	768	2291	1211	615	1504	766	748	1049	1527	1114	1649
gene-HI_1138	1853	2048	1619	2221	2200	1612	1949	2188	1966	722	1063	1154	700	869	1160	469	585	697	707	335	243	909	788	2041	916	687	1608	633	681	1156	757	885	1579
gene-HI_1139	4082	4248	3940	5275	5146	3796	4930	5394	4672	2390	3153	2944	2542	3123	3089	1800	1941	2125	2770	1437	676	3562	3155	5120	3894	2667	4504	2637	2722	3196	3341	4014	4274
gene-HI_1140	2154	2272	1929	2663	2566	2081	2286	2628	2621	1590	2310	1658	1960	2454	1936	1518	1565	1258	1843	1117	340	2142	1948	2793	2375	1923	2601	1801	2283	1844	1787	2666	2460
gene-HI_1141	1116	1344	1204	1195	1309	990	1000	1370	1219	755	1193	603	610	937	673	519	565	458	740	358	190	1090	706	1342	983	631	981	601	604	630	763	819	885
gene-HI_1142	3006	3174	2800	3137	3373	2598	2801	3972	3277	1834	2948	1755	2220	2868	2534	2016	1851	1720	2185	1289	472	2545	2154	3277	2915	2049	2886	2210	2671	2152	2292	2917	3103
gene-HI_1143	16776	16627	14790	16276	17507	12963	15280	18839	15690	8400	12955	10482	8189	10362	12525	8259	6938	10624	7383	9553	4693	13140	10720	18190	10071	7706	13634	8661	9636	10138	7385	11953	13295
gene-HI_1144	10694	11636	10767	14614	13602	10568	12745	14669	12333	9775	10810	8883	6542	12465	8569	10609	8305	9378	10259	8015	1938	16547	8143	15142	13199	6105	11796	11292	8216	9792	12384	9221	11347
gene-HI_1145	3061	3756	3538	4162	4365	3415	3846	4177	3495	2600	3350	2632	1328	2566	1567	1975	1963	1816	2407	1856	1073	4570	2546	4079	3105	1310	2215	2695	2008	2101	2923	2353	2415
gene-HI_1146	3184	3927	3909	4675	4358	3468	4072	4528	3857	3564	3801	2095	3263	4589	2101	2650	2789	1839	3093	1419	270	4597	3441	4222	5046	2843	3242	4515	3883	3048	3443	3816	3129
gene-HI_1147	1772	2173	1951	1794	1786	1347	1478	1687	1432	1455	1611	1092	610	1128	741	701	657	681	875	418	168	2142	1103	1805	1441	531	949	1152	687	772	958	807	809
gene-HI_1148	2699	3139	3055	2916	2616	2036	2596	2550	2268	2565	2905	1486	2114	2759	1464	1921	1797	1403	1846	1535	328	4245	3369	2690	3278	2078	1950	2995	2618	1635	2263	2152	1715
gene-HI_1149	2179	2658	2484	2273	2116	1692	1858	2066	2000	1573	1915	1299	924	1855	1111	1156	1060	1073	1265	1171	344	2760	1539	2320	1930	884	1480	1724	1246	1174	1503	1164	1349
gene-HI_1150	3503	4361	4432	3401	3142	2340	2824	3199	3131	2230	2504	1699	1032	2220	1652	1591	1182	1655	1574	1678	848	4083	1906	2974	2447	950	1904	2574	1443	1687	2145	1256	2067
gene-HI_1151	2826	3521	3292	2362	2344	1721	1840	2269	1879	2104	2427	1406	1995	2494	1401	1759	1512	1677	1492	2091	1884	3591	2829	2211	2764	1792	1385	2559	2377	1348	1865	1639	1570
gene-HI_1152	3113	3244	3257	3011	2942	2300	2446	2710	2292	1478	2020	1929	1314	1614	1530	1149	1159	1560	1085	1767	985	2840	2158	3272	1785	1311	1881	1508	1613	1591	1280	1626	1893
gene-HI_1153	1053	1161	980	1150	1164	910	1079	967	877	1117	772	836	2329	4153	2373	2130	1586	2189	1520	2337	1168	1382	917	1526	3257	1556	2212	2764	2301	2490	1670	1588	1802
gene-HI_1154	7877	7948	7317	27632	20167	16919	17720	17395	19284	7515	30654	9883	1270	2581	1194	831	1412	792	1292	873	503	10931	10609	6627	2104	1858	1624	1302	1424	1019	1861	1959	1420
gene-HI_1155	646	748	717	1158	967	669	777	867	801	777	958	512	497	703	407	364	590	283	553	319	131	1087	1097	812	890	706	544	795	758	538	740	755	648
gene-HI_1156	3342	3838	3453	3669	3116	2276	2743	3076	2464	2811	3497	1743	1602	2133	1324	1440	1243	1140	1866	809	448	4370	3095	3110	2935	1690	1804	2558	1883	1284	2393	1961	1794
gene-HI_1157	3402	4262	3814	3777	3554	2740	2710	3343	2544	2901	3919	1982	1330	2073	1170	1301	1201	1135	1781	787	290	4078	3350	3671	2527	1758	1779	2150	2169	1343	1903	2253	1834
gene-HI_1158	6938	7449	6643	7647	7728	5779	6598	7117	6658	6370	6462	4718	5743	6933	5069	4777	4390	4221	3992	2661	989	8283	7583	8568	6864	5676	7212	5852	6531	5154	4965	6272	5974
gene-HI_1159	4833	5701	5183	5240	5154	3848	4000	4369	3975	3804	3701	2659	3120	4018	2541	2809	2834	2669	2409	1646	525	5551	4140	5205	4476	2765	3734	3756	3393	2925	2805	3069	3157
gene-HI_1160	2347	2559	2407	2902	2536	1957	2269	2389	1845	2513	2425	1459	2467	3368	1745	1507	2151	1103	1976	1777	543	3712	3154	2580	3232	2377	2555	2094	2188	1990	2261	2264	2100
gene-HI_1161	786	1007	891	1132	913	726	845	926	704	949	924	547	1122	1354	691	640	1000	552	895	784	274	1382	1318	1060	1279	1132	915	909	1034	848	998	1226	992
gene-HI_1162	617	803	786	901	733	602	635	817	881	677	627	414	423	840	436	361	386	285	481	336	130	937	488	679	729	373	798	435	319	444	644	453	702
gene-HI_1163	6462	7368	6816	7492	6649	5464	5965	6185	5753	7012	7059	4093	5696	6558	3483	3724	5102	2399	5487	5443	1105	9335	8505	7216	7164	5962	6140	5051	5652	3630	6279	7790	5881
gene-HI_1164	131777	160389	150773	181602	159273	135803	131455	132419	142324	139402	154537	104651	136015	203163	76531	124909	129070	81261	108855	85852	16469	238247	219833	164454	198683	165794	120179	172745	211622	111714	115114	153563	104372
gene-HI_1165	5283	5761	5611	6415	6142	4783	6198	5203	4725	5779	5952	3964	4343	4615	2890	3487	2293	3228	2929	2366	3377	10584	8312	7238	7098	4769	4509	5719	5160	2910	4130	3634	3496
gene-HI_1166	2060	2166	2092	1648	1431	1149	1311	1367	1172	1336	1428	948	863	1333	1069	865	1062	894	1410	620	427	2247	1302	1719	1746	996	1615	1124	943	1075	1764	1540	1390
gene-HI_1167	2559	2978	2735	2454	2248	1978	2068	2190	2541	969	1152	1531	1467	1777	2590	1181	2217	2118	1385	1660	1321	1519	1209	2781	1629	1381	4416	1089	1213	3096	1451	2018	4054
gene-HI_1168	501	577	607	1180	1142	858	1632	1321	1516	750	832	626	1067	1656	1398	1570	1267	1629	1877	1006	525	1872	736	1277	1864	840	1301	1753	910	1221	2998	1287	1874
gene-HI_1169	707	784	818	852	649	509	686	824	586	486	577	309	476	1157	701	872	666	789	543	1274	206	732	245	600	947	418	855	931	496	978	805	370	929
gene-HI_1170	1802	2120	2139	2179	2091	1670	1691	1906	1606	1775	1670	898	966	1718	911	916	899	722	730	1480	494	2143	1255	1856	1602	967	1358	1187	871	945	1012	771	1380
gene-HI_1171	1517	1668	1448	1833	1649	1366	1533	1570	1330	1372	1339	768	1050	1580	1064	1146	1368	1026	927	1289	647	2019	1555	1710	1621	948	1267	1384	1094	1233	1240	1034	1279
gene-HI_1172	4739	5448	4832	4863	4910	4053	4053	3932	3056	4713	7179	3393	3760	6137	2564	2183	3611	1836	3616	2463	581	8470	7719	5899	5833	4546	4172	3076	3742	2539	3886	4608	3286
gene-HI_1173	818	1013	922	672	742	655	577	609	606	556	606	603	156	259	388	257	390	548	555	69	358	1665	1230	878	573	334	255	481	494	287	767	739	414
gene-HI_1174	1747	2206	1829	2112	2537	1979	2378	2824	3410	2358	2433	1271	4204	5601	3205	3460	3414	3201	2792	2682	1412	3689	3176	2492	3864	3419	2790	4293	4813	1969	2902	4021	3043
gene-HI_1176	267	368	343	173	209	178	150	190	148	99	147	126	27	83	124	34	39	126	57	54	164	267	257	190	102	75	72	51	39	43	81	156	62
gene-HI_1177	3214	3804	4112	5154	4337	3666	3992	4432	4027	3283	3695	2313	784	2341	869	241	415	323	1301	289	188	4080	3096	4157	2112	1656	2091	407	462	513	2818	3698	574
gene-HI_1178	4485	4918	5019	6124	5850	4772	5618	5738	7126	4065	5027	3685	1654	4334	1499	502	880	548	2291	498	227	5496	5183	6652	3648	3260	3451	637	795	882	4628	7548	915
gene-HI_1179	5069	6532	6687	10186	8680	7177	9425	10130	20879	7899	8582	6180	13506	31448	10788	5122	4417	2259	10696	4297	713	11500	9833	9579	24646	19275	14549	3486	4362	4014	16359	25303	7239
gene-HI_1180	2589	3167	3055	3504	3938	2841	3015	4081	20468	2711	3209	2198	1189	2600	995	236	481	343	665	349	198	3684	3521	4051	2143	1829	1711	433	422	632	1792	3199	381
